name,r,x,y,z
biso,0.05,-0.08699024184819185,-0.06102755996319406,11.59100864322538
biso,0.05,0.07098852917472653,-0.04690734552685899,42.36092418593993
biso,0.05,0.1390204655925818,0.14407129444738404,19.552029273619674
biso,0.05,-0.15521325037595984,-0.012845615588586656,16.212188726327945
biso,0.05,0.08848815166037727,-0.10247748369053923,26.838062323075572
biso,0.05,0.15654550580900922,0.18226188479404687,34.35798543977697
biso,0.05,0.07490363850664744,-0.016595421875793603,19.18344490630923
biso,0.05,0.03401918703609946,0.12267012290989271,21.714915095835472
biso,0.05,-0.040454465514112276,0.09295450522051923,0.8453068771429977
biso,0.05,-0.16708402532856773,-0.03397963099723303,33.482899946317794
biso,0.05,0.09815572977433162,0.045171556272886354,12.971918541699983
biso,0.05,0.006876148051438047,-0.13021795271071768,9.282884132047762
biso,0.05,-0.1624236357093556,0.07016130506898882,14.42246966920144
biso,0.05,0.01941225145525491,-0.07944735379770543,35.025782365716935
biso,0.05,-0.17679685184171057,-0.0932263130297146,7.07398302834835
biso,0.05,0.11754924994877974,0.13104569814058437,13.16998697924265
biso,0.05,-0.1258461471193263,-0.01536454632110798,23.01102543456859
biso,0.05,-0.14144636876339017,0.1094301628808152,32.47917611022034
biso,0.05,-0.0669705017811724,0.04021211746653644,3.930843582496407
biso,0.05,-0.1009377028689798,-0.09513186098819976,32.247339132292254
biso,0.05,0.011169484907532473,0.09951203620917143,41.362948118265486
biso,0.05,0.12142727592831237,0.08846272056932741,43.73854601469759
biso,0.05,-0.021827659563631807,0.17400712441817656,6.169540570023581
biso,0.05,-0.12318751021603265,-0.09030656432515492,9.11815083113123
biso,0.05,0.0665228258499227,-0.05857605940731189,36.84358861468194
biso,0.05,0.13197501008208534,-0.14083786173636045,25.510145368616694
biso,0.05,0.12764834250802137,-0.03130673992800481,43.20708636714163
biso,0.05,-0.029933098240966793,0.08260789957011833,15.866389998049293
biso,0.05,0.021030285496254714,-0.11829548077199259,40.862278843896334
biso,0.05,-0.013770981625202044,0.014873901429629549,15.692096188132524
biso,0.05,-0.15055853413702305,0.07406140219682728,17.175787201776235
biso,0.05,-0.12063048437941265,-0.12778485452181548,18.67532689739986
biso,0.05,0.05753466170430116,-0.12893899264107456,43.95950316802419
biso,0.05,0.11623922782816126,-0.1342123728073354,23.974698624097684
biso,0.05,-0.17345838255056595,0.1763440428496455,27.45681830614785
biso,0.05,-0.05058377372720113,0.05350893061221748,12.544080005068533
biso,0.05,-0.02777133051004041,-0.14765442278787377,40.519527483150256
biso,0.05,0.0576655300202166,0.15616718840499366,30.355587956440548
biso,0.05,-0.10879780239675792,-0.0011953702337634264,29.599116512162574
biso,0.05,-0.18673245092137525,-0.1688522531023779,22.68370802403103
biso,0.05,-0.05378307392206291,0.13613628587334986,2.8532346592727627
biso,0.05,-0.0038472493540353814,-0.12612188050024956,12.561946923240496
biso,0.05,-0.14606049907575258,-0.05390556634749952,37.60624993996882
biso,0.05,-0.10939317432973612,0.1875814098988029,14.873560090427937
biso,0.05,0.1842883883506029,0.09918427695458792,28.071370559784604
biso,0.05,-0.05775486775767277,-0.057667272619236154,39.22714273541931
biso,0.05,-0.057796292863865284,0.0068711092836012955,33.99197350188106
biso,0.05,0.160444381127901,-0.13485792672363317,24.416284969013894
biso,0.05,0.17709225322504657,0.0551190474480206,3.4009439340820173
biso,0.05,0.08719242889941742,-0.12090872747346275,39.373496001641804
biso,0.05,-0.16385686772103739,-0.006817224192389504,19.01940591901315
biso,0.05,-0.004412253221560664,-0.18328825142846264,23.99149746477019
biso,0.05,-0.022079415378433165,-0.16729005266199695,37.71513102276992
biso,0.05,-0.17971860884451335,-0.06339927043401807,36.74663246311032
biso,0.05,-0.1213356970899167,0.07401709017162705,29.251402721597067
biso,0.05,-0.08206204051082523,0.12169659553608914,16.57255904894603
biso,0.05,-0.1190947437548236,0.166558363106459,12.671865597893568
biso,0.05,-0.09851811630328416,0.13340432602148355,7.677004746508849
