name,r,x,y,z
biso,0.05,0.10521404095020659,-0.2296004875820855,506.6876118364026
biso,0.05,0.36015101623513834,-0.28653251696688853,517.987403658235
biso,0.05,-0.46627615124151717,0.5455461303728829,511.9233199166055
biso,0.05,0.06177194272107822,-0.40645619445223247,493.67278783099084
biso,0.05,-0.4180475675118901,0.13164345710822167,524.7280720314133
biso,0.05,0.2102210353733832,0.4173405915470765,503.2745997391841
biso,0.05,-0.38559639394012407,-0.33944339396421996,517.3286546927951
biso,0.05,0.01035268085588581,-0.4388691559783041,496.4729911811926
biso,0.05,0.40994417151393203,0.3661176681100041,509.2386630313946
biso,0.05,0.4028997166099233,-0.29223525704968,488.77342529311966
biso,0.05,0.3120232909219337,0.5561024443371708,453.7761538848981
biso,0.05,0.29734796847573997,0.0745890921690916,483.032381551566
biso,0.05,0.5024215947610019,0.33708501858505324,498.77464684770126
biso,0.05,-0.507129879666792,-0.2521574873812918,452.34767145989184
biso,0.05,0.43136235934246003,0.19721844445902237,466.14730513691876
biso,0.05,0.1673042408256279,0.5261832837094825,510.82094039161575
biso,0.05,-0.021104948679324442,0.4293692978292958,527.5580022265717
biso,0.05,0.40380193330894687,-0.41016645885624736,520.3511123985293
biso,0.05,0.26645268214755147,0.26837779898097824,518.518351221531
biso,0.05,-0.3299584421093725,-0.4271757886330215,509.3876513923809
biso,0.05,-0.2925019964684386,0.5224780022877754,512.0879911141315
biso,0.05,0.34705874515354573,0.24354935488157536,491.0013071160166
biso,0.05,-0.3029191608339982,-0.4351317799349424,457.6042319498911
biso,0.05,0.3208277349431651,-0.4334020526766359,490.8111309866714
biso,0.05,0.47540715680958734,-0.38167417418663363,473.58583897267397
biso,0.05,0.16461447671443885,0.12734975186496122,519.1765655239642
biso,0.05,-0.151818432501162,0.40133933035990577,473.4443621721052
biso,0.05,0.2599904613050854,-0.13836398793728005,504.28577058705713
biso,0.05,0.38423086926911854,-0.26516363041805757,472.4212765636785
biso,0.05,0.34333246421963903,-0.5566229693890673,490.1819574972932
biso,0.05,-0.37664905346017286,-0.08195016201394051,512.4152140898182
biso,0.05,-0.06435357942544534,-0.14706792762083437,478.28852583586183
biso,0.05,-0.425114363313558,0.4916335244218698,505.57474708536864
