x,y,z
2.099386156953813032e-01,2.727518945174610687e-01,3.960183543968515210e+02
-2.389154958553098007e-01,-1.601669534889600677e-01,3.882556330747231641e+02
2.298588725193051463e-01,7.354768571056757853e-02,3.887095424424859402e+02
2.176035319644847865e-01,2.294890632451470625e-01,4.032080818756769531e+02
2.368717705980837307e-01,2.768043962809274561e-02,3.977054942317758446e+02
-4.890186606347313170e-02,7.181295525371667043e-03,3.770231533688464651e+02
-2.039245329449376753e-01,9.594108475875645636e-02,3.889936713449787931e+02
-1.344552518638486571e-02,-5.473082820070646060e-02,3.963681745951103039e+02
-2.162927450747369473e-01,-1.947203187895870935e-01,3.788083532491323240e+02
1.383986792156780554e-01,-9.046263364696993658e-02,3.678742464289974805e+02
1.889912022750218634e-01,-2.690043924265652087e-01,3.855792020603835795e+02
-2.097938915075710231e-01,-4.725822468757279182e-02,3.979755624033073218e+02
-2.228063056438676637e-01,8.655853177784728070e-02,3.723472811749238645e+02
-6.503591307424788637e-02,-2.714503644756404710e-01,3.693244249593157065e+02
-1.729464372734587641e-01,1.846814922607232790e-01,3.770843520657969066e+02
-1.451426785751522841e-01,2.773712877347090933e-01,3.986103440748570392e+02
2.409508021931791033e-01,-3.766834947774272413e-02,3.796229834451411875e+02
-1.998209784215126683e-01,-2.232844328880307372e-01,4.034018352674521566e+02
1.789400481728530279e-01,-1.550296485562814297e-01,3.683185711319729307e+02
2.095878861872346732e-01,2.493779921201343397e-01,3.911412073824861295e+02
2.344850670614637700e-01,1.443033088565294220e-01,3.654638657914288160e+02
-4.047413907021929491e-02,2.240759333041620893e-01,3.678678972335428625e+02
2.796128604145735608e-01,-2.978851670820159558e-02,3.847542572157222480e+02
2.472475596478653781e-01,-2.428093508031171910e-01,3.933724406904875650e+02
-2.442612496249135512e-01,-5.436623702159470994e-02,3.846187528354569167e+02
