x,y,z
-1.332193810169832737e-01,-1.802264213113757840e-02,8.758557728412538381e+02
5.065037853853214811e-01,-7.295706839952763589e-01,8.985240300998202656e+02
-2.518985738812694608e-01,-7.192017634996394904e-02,8.726498207207370115e+02
5.371965817799174703e-01,-2.550160739274829336e-01,8.643555985914556459e+02
4.205901497134297840e-01,-3.230814178031265471e-01,8.801841565427258729e+02
3.578047369636926378e-01,-2.746313365107945215e-01,9.034682436360747033e+02
-6.773351018272050217e-01,-5.482792757755484692e-01,9.085581726296167062e+02
-4.080594316749246442e-01,-4.317619592554883812e-01,8.535469836293857497e+02
-5.531568243733486767e-01,-4.042122238635694198e-01,8.638582113525841351e+02
4.400671653140569850e-01,-6.414589374414826350e-01,8.910350203254942016e+02
2.252553972782421754e-01,-1.854196066865909653e-01,8.521778943920106713e+02
-8.392212098481932614e-02,1.014266166842132666e-01,8.628211439181457081e+02
1.237735383816718215e-01,6.606778783202270633e-01,8.507905778300387283e+02
-6.549818098713346970e-01,-5.951493595824917104e-01,8.660252996240776611e+02
-4.868328564205454123e-01,-2.715554035895819673e-01,9.040929784827909543e+02
5.803565021330869822e-02,5.768246036616772043e-01,8.832076502248618226e+02
-4.715089771879383829e-01,6.672339277050290951e-01,8.509516185705923590e+02
-6.733500236457783394e-01,-5.416828497699066602e-02,8.736280207302045255e+02
6.652331196392266000e-01,5.520154111233038785e-01,8.950348933631104273e+02
4.593260333262471073e-01,-6.233601012912920458e-01,8.357359376599421239e+02
-5.250952930510964789e-01,2.645497211116135672e-01,8.559617011452749011e+02
4.446626338258742317e-01,3.219444840597104340e-01,9.057399968199662226e+02
4.289320729681292965e-01,7.324923862591559143e-02,8.525159402716113846e+02
2.472390061137189621e-01,1.025908305407775556e-01,8.685719405707045553e+02
1.556945765575136198e-01,-4.154031465666240264e-01,9.070586039072391031e+02
3.615539114970310886e-01,1.908280062298561841e-01,8.509170166021026489e+02
-6.339860209944254699e-01,-6.201742004005915687e-01,8.889155139242043333e+02
6.345945147992727575e-01,-1.694003155166486918e-01,9.002711108402556874e+02
1.879267254655087038e-01,-1.129109467113326160e-01,8.456978187046174753e+02
-3.021318146801417193e-01,-1.220970525919206073e-01,8.518234332455513140e+02
1.128194139262682638e-01,-8.961940844674609608e-03,8.590513139969165195e+02
-2.389175575058590795e-01,5.540490072687637158e-01,8.431869676733757615e+02
