x,y,z
2.507230666602565661e-01,1.948859758683947341e-01,8.785547755329392885e+02
2.981341729561359788e-02,4.803113725279070101e-01,8.644565079998085366e+02
1.569573902438556878e-01,6.018101117330624250e-01,8.566980249386368769e+02
-3.314763904266398442e-01,6.881730879219783992e-01,8.869321666867933800e+02
4.275446053815313840e-01,2.117981153803388805e-01,8.498346011909625304e+02
-6.712675037297837211e-01,-3.714569208457259575e-01,8.962805899488793102e+02
5.652539825737968870e-01,-2.866844078781600746e-01,8.915790269351896313e+02
3.278020303251024670e-01,4.431382714571030501e-02,8.429301771425109564e+02
4.512238538656020426e-01,-2.827573077799804269e-01,8.624780568483486149e+02
1.632526270802581170e-01,5.690215959677680235e-02,8.419143107981041112e+02
-6.044129224600367500e-01,5.867890392494449214e-01,8.551849089831777064e+02
-7.103761227034187664e-01,4.483100701414620692e-01,8.722614261814645715e+02
3.419789911886971234e-01,-5.784068035226330728e-02,8.619874255783746548e+02
-6.707671730443076630e-02,-4.647807500939586389e-01,8.835260084017838835e+02
1.956531002799590802e-01,6.397297188574216920e-01,8.398177584844121384e+02
-1.120228127487213898e-01,-3.482067047911173718e-01,8.650474731193833122e+02
4.916077412376321787e-01,5.483017154800459148e-01,8.725769586974690810e+02
1.106868846543545004e-01,-2.746495364980023890e-01,9.080294448365031030e+02
6.121222921193899547e-01,-6.243253429781780994e-01,8.909969981479617900e+02
-5.715051818888209345e-01,-4.353228330583092665e-01,8.477343228053489383e+02
1.144577171750597033e-01,1.972260929077709335e-01,8.868529271721565692e+02
-6.233454193248038067e-01,4.231542571113006135e-01,8.533985542059219824e+02
2.658824175546582458e-01,6.512911088577969521e-01,9.083315894638171812e+02
8.777075829663549822e-02,-5.620740687278373837e-01,9.061037444247712074e+02
6.158787169609473144e-01,2.370878156104994083e-02,9.025835619003429429e+02
4.148761730683069304e-01,-4.693963733067517685e-01,8.569372602034802640e+02
3.989444346093874438e-01,4.186861832384111137e-01,9.022342732394199629e+02
-4.786759995418722879e-01,-1.002800048033103408e-03,8.652586057086799656e+02
-5.886035308638591923e-01,-9.125658089505273018e-02,8.604561877083658601e+02
-4.818761521986890672e-01,5.990150404996980038e-01,8.734309837117990583e+02
-4.040933898510193911e-01,9.282015423394840425e-02,8.588965809767537394e+02
3.877307328906653972e-02,-6.024689728541344769e-01,8.576389871149344799e+02
