x,y,z
-5.855018587061624480e-01,3.162367079418096916e-01,8.368100105881990203e+02
2.236468460618313836e-01,1.904929523611096354e-01,8.777445706001268491e+02
-5.119746408848699915e-01,3.687422494101212367e-01,8.560238120943104150e+02
1.693219197300133150e-02,2.356678582193790783e-01,8.469658886424232378e+02
2.337729516477647929e-01,6.339014647582602580e-01,8.757607208188418326e+02
-2.064417920411510954e-01,-9.031006106325512039e-02,8.620116119710313569e+02
-2.005712589836816662e-02,9.323478285511921371e-02,8.427645704935442836e+02
-1.004852757293930310e-01,-5.905041420595179558e-01,8.324627652471519923e+02
7.017085026424719763e-01,8.219347308935309737e-02,8.854349906321524486e+02
5.012727794522958691e-01,-1.867888290560981712e-01,8.735851927369681107e+02
1.774391063887064135e-01,-5.940118543854373545e-01,8.323332727471961334e+02
5.650714434097036110e-01,-5.762539284845364929e-01,8.472844357715841852e+02
2.173909492717908121e-01,-7.311337569201481479e-02,8.540420723121261517e+02
-6.959436250693085135e-02,3.482796976209004969e-01,8.663170237535800879e+02
-4.391610323686518380e-01,6.538020370543107251e-02,8.529449343087944726e+02
-3.507098345498434466e-01,6.904618815393545050e-01,8.634738453082381966e+02
5.197828212881056009e-01,-5.085947883294978933e-01,8.478942782625564405e+02
5.585505596971418463e-02,5.573902668565037244e-01,8.665267424944468075e+02
-4.605879337299901288e-01,-1.585684054002824972e-01,9.096992736331546894e+02
-4.125273010133507778e-01,2.325531707026547990e-01,9.038692932025735445e+02
-6.417402552814315264e-01,-5.358192122062077623e-01,8.723545665602882764e+02
2.075705810422278086e-01,2.433386713506667798e-01,8.442565758831452740e+02
-3.103188442486269349e-01,6.803778324184847071e-01,8.697833377250747162e+02
6.567653181481895031e-01,4.871044939072421975e-02,8.685491130987920769e+02
2.389498514351462433e-02,4.439904152306685114e-01,8.762326049970431541e+02
-4.405893363547122576e-01,-2.230689039489922587e-01,8.368582893663678988e+02
1.471618564213672542e-02,-5.087364580410647097e-01,8.832359824383545401e+02
5.083672751956255231e-01,7.022496055637182932e-01,8.660443583625341262e+02
2.824650955908528660e-01,-9.669671966345605441e-02,8.874067026892627155e+02
-9.723255718601364617e-02,4.294601932295393221e-01,8.432061434015081431e+02
