energy_mid_eV,"U (n,2n)","U (n,2n) err",U nu-fission,U nu-fission err,"U (n,elastic)","U (n,elastic) err","U (n,n')","U (n,n') err"
1.9931019155294343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0265005397736995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0604588283746734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.094986159688479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1300920692253653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1657862522831586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2020785666248397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.238979035200987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2764978489178467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.314645369451782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3534321321108873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3928688487445533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4329664107017894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.473735891839116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.515188551578867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5573358380187305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.600189391093407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6437610457892404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6880628354127207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7331069949137543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7789059642646263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8254723918955826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.872819138187981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.920959279025981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.969906109407745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0196731471171585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0702741364570705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.121723052045101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.174034102673046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.227221735230963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.281300638697007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3362857481941286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3921922491147467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4490355813145444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5068314433765337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.565595796946579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6253448711415714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.686095167031467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7478634621964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.81066681536037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8745225711020446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9394483646452145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.005462126728987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0725820885598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.140826786846391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.210215068919129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.280766097935134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.352499358170624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.425434660401936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.499592147376729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.574992299376865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6516559398745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.729604241282962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.808858730804001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.889441296373015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.971374192703896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.054680047435189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1393818673792175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.22550304487595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.313067364253323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.40209900839583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.49262256542317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.584663035480824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.678245837644413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.773396816939756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.870142251480562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.968508859725732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.068523807858274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.170214717287859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.273609672279106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.378737227707689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485626416946426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.594306759883497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.704808271075043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.817161468034363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.931397379660027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.047547554805212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.16564407099064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.285719543263513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.407807133204903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.531940558088085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6581541001903215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.786482616260708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.916961547146645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.049626927581649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.184515396137158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.321664205341115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.461111231966097,0.0,0.0,7.112088054959502e-08,7.112088054959502e-08,0.0,0.0,0.0,0.0
8.602894987489861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.747054628731147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.89362996866375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.04266148741177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.194190343429113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.348258384866359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.504908161128057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.664182934623742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.826126692715814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.990784159867655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.158200809995321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3284228790262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.501497377668098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.677472104392347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.856395658634428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.038317454215807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.223287732990705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.411357578721528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.602578931186804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.797004600525543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.994688281821972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.195684569934638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.400048974574041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.607837935632901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.819108838773317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.033920031275134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.252330838149863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.474401578524663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.700193582300816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.929769207091386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.163191855442713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.400525992344447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.64183716303304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.887192011093562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.136658296864834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.39030491615301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.648201919258705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.910420530322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.1770331669976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.44811346044463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.723736275671573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.003977732206913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.28891522512231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.578627446407005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.87319440670041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.172697457388878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.47721931307272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.786844074409753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.10165725134162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.421745786709288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.747198080264297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.078104013082406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.41455497238625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75664387678405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.104465201931184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.458115006621796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.817690959317634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1832923651214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.55502019320216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.932977104680255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.317267480979496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.707997452654524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.10527492870114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.50920962635785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9199131014068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.337498778982415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.762081984896387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.193779977487473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.632711980005105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.07899921353559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.53276493048006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9941344485935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.463235185594023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.940196694352235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.425150698670194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.918231129659944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.41957416273167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.929318255201604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.447604184530192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.97457508720102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.51037649825119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05515639146416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.609065220236054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.17225595912683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.74488414610771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.327107925516465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.91908809173266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.52098813358465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.13297427950074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.75521554341704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.38788377145437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.03115368937763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.685202950850254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.350212186497274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.02636505379068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.71384828777053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.41285175261615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.123568494081454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.84619479280893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.58093021853696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.32797768521566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0875435070461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.85983745545876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.645072817046625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.44346645246916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.255238856343404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.080614218138464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.91982048409066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.773089420156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.64065667601766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.522761850166106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.419648556069525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.33156448945336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.2587614967071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.20149564443739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.1600272901867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.134621154336976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.12554639321823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.13307667344216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.157490247481476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.199070030515685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.2581036785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.33488366793061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.42970737597383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.54287716323847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.67470045695717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.82548983595395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.99556311696992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.18524344243579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.39485936971481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.62474496184151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.87523987978082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.14668947623315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.43944489101148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.75386314801653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.09030725383717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.44914629800292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.83075555491638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.23551658749398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.66381735254309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.11605230790528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.59262252139484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.09393578156272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.62040671031676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.17245687742884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.75051491696115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.35501664564322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.98640518323253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.6451310748923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.33165241561973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.04643497675943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.78995233463681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.56268600134686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.36512555773479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.19776878860507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.06112182019595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.95569925995758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.88202433867298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.8406290549599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.83205432219434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.85685011789631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.91557563561864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.00879943938074,0.0,0.0,0.0,0.0,4.737952676520929e-09,4.737952676520929e-09,0.0,0.0
129.13709962069098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.30106395819956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.50129008002705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.73838562881286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0129684295301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.32566666011164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.67711902493568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.06797493121894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.49889466836512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.97054959031854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.4836223009744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.03880684269512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.63680888798584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.27834593438234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.96414750260416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.69495533802825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.47152361553907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.29461914781118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.16502159708216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0835236904736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.05093143892157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.06806435977435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.13575570312085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.25485268191204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.4262167059379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.65072361972506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.92926394442185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.2627431237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.65208177399225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.09821593838387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.60209734548047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.1646936720704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.78698881040623,0.0,0.0,2.7379313238811256e-09,2.7379313238811256e-09,0.0,0.0,0.0,0.0
223.46998313992964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.2146938035488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.02215498854528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.8934182121889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238.82955261213812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.83164524170644,0.0,0.0,0.0,0.0,2.478102393312524e-09,2.478102393312524e-09,0.0,0.0
246.90080137007732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.03814478754958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.24481811589754,0.0,0.0,0.0,0.0,0.0,0.0,2.3575862800562457e-09,2.3575862800562457e-09
259.5219831239318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263.87082104834883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.2925329199561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.78833989536383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.35948359423577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.0072264421908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.73285201945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.53766541532696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
