x,y,z
2.150044513558057035e-01,-6.031849090412397807e-01,8.867416339987657921e+02
5.478064885396148886e-01,1.116573635361395311e-02,8.901651709926668445e+02
-2.859607838175696193e-01,2.911405995270023306e-01,8.427293785702746618e+02
-2.363085396134800842e-01,-1.031685662482769716e-01,9.091280321481893907e+02
-1.513942423991831987e-01,5.362066230780649922e-01,8.916872186228600867e+02
-6.297306905325823490e-01,-2.647920437747017797e-01,8.939821648823940450e+02
3.478762159954240651e-02,4.373665749769520827e-01,8.365793482614257073e+02
-5.835572819863650285e-01,5.175004123911107756e-01,8.936667452711494661e+02
-5.264552929968181472e-01,4.843589184751785348e-01,8.486217216631350766e+02
-6.361346123475873915e-01,-4.342654517559214056e-01,9.032795367922688001e+02
5.597711097637170230e-02,-5.527891353595810742e-01,8.561421072176656253e+02
-1.493843687955821453e-01,2.734827711557304974e-01,8.838926799231379619e+02
5.463536537422061246e-01,6.244018290251563963e-01,9.055356337023193873e+02
-1.167758097564388642e-01,-5.161803423851061279e-01,8.367171614289595709e+02
-6.576988203334577232e-01,-4.946071140768346641e-01,8.807120771600306171e+02
4.053555141585344357e-01,7.827922968643918900e-02,8.851636233360517281e+02
-4.742789014278752102e-01,-2.252557033928168639e-01,8.761746681117737126e+02
5.152778975508228720e-01,7.282651544088647455e-02,9.082943724100477993e+02
5.709840587909605913e-01,7.350610096340312039e-01,9.040772295750616649e+02
2.264228279735830407e-01,1.069191209707791579e-01,8.917988134072343200e+02
1.407843841910610960e-01,6.031392527571944884e-01,8.560847737337113585e+02
7.141617659067730495e-01,-3.947817526044310465e-01,8.874752317957132846e+02
-7.055271194981231897e-01,4.254823877749579486e-01,8.826751916920229633e+02
4.989043116695371927e-01,-4.885567557454206788e-01,8.808158902622434425e+02
1.315557436366378008e-01,1.238881061185328480e-01,8.456191707018015222e+02
4.542657493641283351e-01,4.783548629808398456e-02,8.572826815380180960e+02
2.021348106971541103e-01,-4.327238259576304813e-01,8.341000561174515724e+02
5.656569678739545859e-01,2.941109327136440799e-01,8.691040088302785307e+02
2.431368107333929940e-01,-3.811476656405432539e-01,8.725902828232533466e+02
-5.031652448286692003e-01,-4.942996186579829421e-01,8.373685550807465461e+02
4.072225365356111348e-01,1.688169631567202345e-01,8.951569049254383117e+02
-2.390071443151213781e-01,-6.144696732466091715e-01,8.418919272495038513e+02
7.062005145688624586e-01,6.227677628827715806e-01,8.944032888612284751e+02
6.112337603318801493e-01,-5.246273057868628964e-01,9.070566775837534124e+02
4.824878516090358449e-02,6.341158114380366362e-01,8.693834150837832340e+02
1.351506763303920167e-01,-2.546044300245836611e-01,8.994767513137888955e+02
-6.642152116265523931e-01,2.436423362247722713e-01,8.748027472576660557e+02
-3.104611959260878962e-01,1.765287287923822390e-01,8.875601343927563676e+02
-6.984338333682431621e-01,2.406831221853621416e-01,8.685830725387450002e+02
-6.439084206589145154e-01,1.430070870356010548e-01,8.989344368153856522e+02
-6.068505656143707849e-02,-4.839877782886614632e-02,9.095373489800476818e+02
-5.840098209370101490e-01,-3.456877760438581415e-01,8.717073114468381618e+02
6.980659263262080083e-01,6.739489979305324230e-02,8.748188417533161783e+02
-6.580055501173014409e-01,2.089783790790612494e-01,9.023247263091578816e+02
9.102637037222693905e-03,4.348244274969986778e-01,8.663935423811617511e+02
-5.306291425940850015e-01,2.833053121110949979e-01,8.833390300038556688e+02
-6.147718792333363158e-01,-1.612674274574998901e-02,8.864129486828228437e+02
4.743871538812137745e-01,5.478225456066386778e-01,8.366427905675647025e+02
-6.074707537475911856e-01,-3.506628357399750318e-01,8.332033722829587532e+02
-4.318707079941209726e-01,3.832054272359063374e-01,8.562317457182552971e+02
4.021476365017869758e-01,2.642026278553709639e-01,8.900759565667640345e+02
-3.357342883517772658e-01,3.311293184624412023e-01,8.774026280693622084e+02
3.921619612091301610e-01,2.147515222252930345e-01,8.720196108830105004e+02
3.759953032500101822e-01,-1.006106074708821296e-01,8.624784821031994397e+02
-1.569722505198117846e-01,-7.919474121963454571e-02,8.629353815535469039e+02
-3.743527421118293397e-01,-7.348910240231543156e-02,8.827050775835676859e+02
-1.722160238929451026e-01,4.676548585649124012e-01,9.017608002127907412e+02
-6.186046062325184502e-01,-6.483366309747913281e-01,8.471446142527033771e+02
6.253836588004088037e-01,4.326521729905613567e-01,9.114367127169751939e+02
