name,r,x,y,z
biso,0.05,-2.1560761520720995,-3.227940646097383,20.013447139137877
biso,0.05,-6.841106302614927,-9.3583306285792,24.228415421741285
biso,0.05,-6.325440070088721,-5.192032117875351,32.68637538631432
biso,0.05,5.288169710748974,-0.949464009916829,39.63956329898229
biso,0.05,-1.0809632270100717,6.339181899087251,36.73463169427241
biso,0.05,-2.804619182027966,-4.213286543690473,24.348413820231475
biso,0.05,9.695379406810272,-8.086456084621622,18.562206681224986
biso,0.05,1.5411429195513353,7.923983201896064,35.918408554863646
biso,0.05,6.254665213335301,-0.35828042304773966,4.026509077291629
biso,0.05,4.814911124252914,-3.353596498716552,20.878246726876146
biso,0.05,-1.6178271996737692,-8.7831429918285,16.79391183299751
biso,0.05,9.053443848873247,-9.3074268184022,43.82288810943533
biso,0.05,-0.6170907546925672,9.337148471933869,5.468966908820643
biso,0.05,3.296526156265978,-1.8759428353918608,19.49705549269058
biso,0.05,10.111910326584017,8.9173149673816,9.375248543425142
biso,0.05,4.997093211682577,-0.9412603225427141,16.794060224213627
biso,0.05,0.20091942825417242,3.0638539271445797,19.683971693618847
biso,0.05,-5.075044287333939,-4.341492169345581,11.402070584174114
biso,0.05,-0.5734804187240012,-8.62757733944577,33.221714804931885
biso,0.05,-0.9523102177682183,5.342983437713109,1.5627362775844647
biso,0.05,9.21836532587962,-7.699205127394208,26.91986791908922
biso,0.05,8.59744224943309,9.576468048963903,15.059718608208813
biso,0.05,-1.496298640786975,-2.0133896295979934,2.128623373109793
biso,0.05,6.238762718660677,2.296474002492083,44.565291915975024
biso,0.05,-6.371826587369036,9.498657482771556,27.109167765803253
biso,0.05,-5.07047669277487,5.153170556350528,39.25716463036059
biso,0.05,-4.9405638117217805,-8.010151685028639,6.073243413272707
biso,0.05,-0.7782048710479064,7.370685328794924,42.956347124080885
biso,0.05,-3.7181740120058233,9.65618250449759,27.427746018181676
biso,0.05,5.6704883267070105,2.918432589022487,33.36066333686569
biso,0.05,-8.508128691106322,2.3239252909025723,15.010248456001488
biso,0.05,2.9674003162542792,-3.8918803861695164,38.476569751008874
biso,0.05,-7.235925145363261,0.416573947724304,31.960023175703665
biso,0.05,-2.692646526274654,-5.940737855029454,21.982773400663536
biso,0.05,5.9432802435675,2.1189304603171966,15.702493235644418
biso,0.05,7.544376761060075,9.331260118579113,38.00755904112272
biso,0.05,10.15328998699373,5.6639265747311995,35.15993407619675
biso,0.05,7.886131869035779,10.095797670729365,6.334864466866096
biso,0.05,-2.0024445005400118,-1.8246799804136202,11.139010912926828
biso,0.05,5.166098092636746,-0.8264814842997019,23.998382644355654
biso,0.05,8.400601532291809,-6.626373180210532,34.55013505830063
biso,0.05,-0.6745489711621779,-8.90576502893687,36.423794640513506
biso,0.05,-7.020522486303886,-2.9940761777455442,23.83429386186211
biso,0.05,-6.1784655389422385,-0.7814008719366239,26.929065737116325
biso,0.05,8.590569259590975,0.6597914749196558,27.22194281205582
